0.20099,0.0047599,0.032651,0.024408,0.094785,0.13264,0.0076469,0.0079071,0.038027,0.079006,0.056805,0.059669,0.0066822,0.0023393,0.0051304,0.082177,0.1838,0.22079,0.52228
0.26835,0.01972,0.096118,0.055678,0.12216,0.052957,0.061874,0.014982,0.029008,0.033678,0.052807,0.049113,0.023117,0,0.055481,0.025278,0.40628,0.15304,0.43985
0.60195,0.011341,0.13581,0.048948,0.22655,0.10193,0.050433,0.014163,0.052283,0.023789,0.065577,0.034083,0.15124,0.019302,0.04315,0.013115,0.15181,0.21838,0.54785
0.57246,0.020027,0.1715,0.11428,0.14765,0.12579,0.099104,0.027424,0.043905,0.044929,0.039206,0.034035,0.07442,0.017874,0.071301,0.026033,0.31723,0.058359,0.48874
0.25792,0.065642,0.19799,0.049677,0.28071,0.12873,0.011109,0.028078,0.072771,0.020191,0.035515,0.032458,0.010144,0.0041149,0.056313,0.0088336,0.031933,0.39202,0.44261
0.26413,0.0064247,0.21882,0.083838,0.10469,0.20485,0.024481,0.0078423,0.049535,0.045882,0.041637,0.04285,0.031157,0.0037864,0.13471,0.0087156,0.049733,0.18859,0.42983
0.0064511,0.17922,0.016272,0.038631,0.063064,0.081821,0.012799,0.02903,0.047168,0.073582,0.040225,0.030364,0.0096165,0.097515,0.0082576,0.007442,0.0046526,0.24075,0.39998
0.0046158,0.2541,0.11854,0.10649,0.11157,0.16655,0.0036269,0.032667,0.02649,0.035832,0.015393,0.038719,0.0025642,0.01041,0.026002,0.14147,0.036363,0.22476,0.37466
0.0034379,0.0056939,0.088804,0.043251,0.089569,0.045346,0.0013433,0.0049682,0.041985,0.03528,0.028371,0.03741,0,0,0.20513,0.21728,0.011811,0.0038133,0.51425
0.014995,0.029071,0.063613,0.19853,0.081199,0.076797,0.0073937,0.091444,0.033344,0.068403,0.046661,0.073589,0,0.015421,0.27018,0.26051,0.024307,0.07974,0.48914
0.079657,0.0059101,0.33174,0.12276,0.18669,0.15461,0.23268,0.020219,0.068405,0.034169,0.030747,0.0071978,0.030614,0,0.050745,0.015923,0.09909,0.22746,0.41358
0.099486,0.0067877,0.38162,0.027935,0.19986,0.10081,0.032207,0.050762,0.080376,0.035123,0.034754,0.055066,0.0037582,0.0013051,0.04481,0.0049307,0.21543,0.20047,0.49317
0.12412,0.017721,0.066856,0.13527,0.46366,0.1319,0.013607,0.016588,0.063495,0.045116,0.071436,0.045184,0.019112,0.0066761,0.0057022,0.57557,0.087066,0.24571,0.6733
0.020359,0.28169,0.15397,0.092276,0.3803,0.21077,0.047487,0.003539,0.054387,0.0345,0.079174,0.071807,0.13083,0.017878,0.10784,0.62301,0.053053,0.035244,0.72027
0.011749,0.015161,0.041801,0.075028,0.15013,0.11194,0,0.072598,0.032726,0.052422,0.089258,0.11406,0.0038175,0.0045555,0.28997,0,0.12673,0.50038,0.8391
0.050319,0.011779,0.053242,0.054738,0.095218,0.18009,0.035069,0.020412,0.15815,0.084155,0.077036,0.061192,0,0.0033501,0.27149,0.01012,0.18238,0.37925,0.6848
0.032944,0.38877,0.13309,0.11975,0.10044,0.15338,0.019281,0.063589,0.024419,0.039617,0.036575,0.067007,0.0027747,0.07688,0,0.013184,0.15951,0.51448,0.56281
0.036043,0.32153,0.14371,0.061598,0.18549,0.26275,0.0010445,0.049938,0.041033,0.037845,0.035406,0.053638,0.0025992,0.019705,0.048925,0.0072343,0.021308,0.37858,0.5296
0.016191,0.0025812,0.016981,0.11524,0.051045,0.10503,0.0011534,0.0051963,0.012741,0.059197,0.039746,0.05065,0,0,0.01137,0.21003,0.0025586,0.18171,0.53057
0,0.0062471,0.024587,0.054027,0.069956,0.16092,0.0043434,0.013606,0.031199,0.17587,0.095669,0.063246,0,0.0022646,0.0055341,0.39456,0.01337,0.21725,0.56178
0.014764,0.016224,0.35029,0.077143,0.1414,0.34382,0.014175,0.012302,0.041626,0.020879,0.091105,0.075893,0,0,0.024317,0.40636,0.19346,0.024676,0.78704
0.03167,0.030767,0.16721,0.22513,0.17937,0.4868,0.015006,0.011973,0.093905,0.038145,0.058476,0.083903,0.0037074,0,0.0086154,0.362,0.099979,0.20931,0.82307
0.033946,0.0041941,0.1134,0.082631,0.2035,0.16415,0.27867,0.0075462,0.050264,0.079455,0.051053,0.056053,0,0.014959,0.02243,0,0.44033,0,0.81653
0.0073967,0.011636,0.041641,0.22347,0.13865,0.11686,0.52838,0.0062667,0.11621,0.10914,0.08654,0.098133,0.056226,0,0.032841,0.12587,0.40109,0.18045,0.72465
0.026748,0.11459,0.62507,0.05238,0.21127,0.10575,0.087279,0.010728,0.087199,0.018678,0.053101,0.038973,0.011828,0.0057264,0.19229,0.020744,0.30935,0.038354,0.50656
0.053062,0.070257,0.55659,0.029295,0.21792,0.11941,0.036816,0.039678,0.092216,0.063248,0.069188,0.052578,0,0.096873,0.046945,0.019551,0.51437,0.081255,0.6741
0.11885,0.016997,0.16107,0.09384,0.1767,0.074814,0.065665,0.0075748,0.045258,0.024856,0.022186,0.03458,0.34929,0.014278,0.037268,0.033047,0.13785,0.015703,0.34025
0.055679,0.0081131,0.04495,0.07662,0.13807,0.088752,0.022631,0.0054489,0.040145,0.088207,0.050576,0.044667,0.24038,0.0037842,0.036366,0.023372,0.24235,0.0042658,0.42579
0.0020153,0.27694,0.083629,0.049787,0.1345,0.27262,0.0056348,0.048224,0.088932,0.052461,0.022795,0.048918,0.058615,0.033334,0.21192,0.24494,0.026851,0.15091,0.49238
0.025628,0.27746,0.038181,0.11348,0.1355,0.095281,0.0013553,0.023888,0.04715,0.10939,0.05292,0.041238,0.016892,0.019295,0.2579,0.017039,0.045256,0.15593,0.51909
0.0032964,0.015139,0.15263,0.081166,0.021062,0.12641,0,0.004545,0.017382,0.33409,0.084153,0.013972,0,0.0078188,0.026279,0.075122,0.32369,0.22242,0.5502
2.0275e-05,0.0012594,0.016364,0.14199,0.078802,0.10116,0.00074781,0.018891,0.020008,0.12463,0.042835,0.043067,0,0,0.0024029,0.29096,0.29452,0.18111,0.54898
0.43915,0.075537,0.055553,0.10298,0.11701,0.097705,0.050605,0.049157,0.084515,0.024728,0.023886,0.023859,0.032263,0.40924,0.025196,0.035802,0.03664,0.11184,0.37634
0.39342,0.045397,0.20715,0.062807,0.15485,0.13501,0.040982,0.060573,0.04212,0.039721,0.026393,0.020444,0.10444,0.26945,0.1128,0.034105,0.057737,0.022326,0.37184
0.023687,0.015642,0.080814,0.060004,0.059902,0.14233,0.0088786,0.013486,0.024973,0.052541,0.048276,0.02245,0.001555,0.0064682,0.21305,0.026543,0.17425,0.016655,0.36771
0.087816,0.04412,0.16927,0.071701,0.071673,0.03283,0.016697,0.017408,0.054295,0.05313,0.032071,0.024069,0.033175,0.0065004,0.25758,0.011523,0.21915,0.025174,0.30783
0.13044,0.016011,0.33101,0.039459,0.26655,0.098085,0.11192,0.040051,0.027739,0.026811,0.039176,0.050636,0.0030718,0,0.31034,0,0.17014,0.18748,0.56247
0.086292,0.015646,0.23455,0.079668,0.28239,0.20681,0.034457,0.044449,0.091003,0.020881,0.039913,0.039024,0.0078958,0.0013883,0.40821,0.10872,0.025613,0.25223,0.53115
0.019132,0.052745,0.25304,0.043134,0.13579,0.082529,0.051634,0.018655,0.070639,0.019293,0.041084,0.043023,0.0013038,0.24774,0.088441,0.01093,0.12044,0.21665,0.40867
0.028327,0.086156,0.28728,0.035978,0.085594,0.26573,0.03105,0.027693,0.028546,0.034006,0.023898,0.026809,0.015562,0.21677,0.03024,0.038658,0.071654,0.074166,0.36419
0.054354,0.032661,0.031441,0.077588,0.043731,0.055006,0.0065576,0.013866,0.057319,0.0492,0.0181,0.023883,0.017919,0.015001,0.0085618,0.22889,0.016515,0.21062,0.28921
0.047295,0.02359,0.16536,0.051883,0.10117,0.030739,0.055645,0.015012,0.028939,0.032348,0.026272,0.016121,0.014612,0.019868,0.049289,0.20787,0.016055,0.1416,0.25271
0.0030559,0.0041613,0.17358,0.027766,0.077079,0.10771,0,0.0054167,0.075553,0.02339,0.064282,0.042166,0,0,0.19524,0.0012286,0.0015038,0.1908,0.59933
0.0018307,0.0037188,0.049952,0.1523,0.091737,0.054649,0.050998,0.015742,0.041049,0.092642,0.04118,0.029587,0.0012706,0.012614,0.26828,0.019372,0.0022859,0.19145,0.51079
0.047563,0.023865,0.07478,0.17968,0.30146,0.16534,0.02007,0.0084069,0.063332,0.056406,0.087977,0.057348,0.0044781,0,0.27957,0,0.64584,0,0.81918
0.19122,0.01048,0.13644,0.2034,0.35983,0.18943,0,0.031002,0.093854,0.039794,0.073764,0.024207,0,0,0.28062,0,0.43048,0.21803,0.77564
0.19375,0.022751,0.043595,0.26502,0.3759,0.11521,0.039306,0.0089273,0.041273,0.027212,0.040131,0.045821,0.34677,0.0055586,0,0.015623,0.075923,0.2287,0.53742
0.053493,0.036108,0.06889,0.2713,0.35186,0.21347,0.060787,0.024392,0.03079,0.032763,0.05685,0.052021,0.28479,0.011009,0.01651,0.13394,0.11823,0.033745,0.59616
0.015956,0.25413,0.080232,0.27545,0.12222,0.25544,0.04078,0.042499,0.015424,0.03416,0.04678,0.051705,0.0036261,0.23533,0.23968,0.085002,0.047787,0.061678,0.48705
0.056312,0.37215,0.059928,0.46595,0.059468,0.24373,0.038062,0.066677,0.029204,0.078586,0.027854,0.05171,0.0071225,0.04243,0.33332,0.10694,0.084126,0.14371,0.57658
0.023353,0.016478,0.086635,0.037877,0.025244,0.043094,0.015487,0.0061277,0.035816,0.031704,0.024784,0.022905,0.0091389,0.014268,0.015661,0.42493,0.02673,0.01866,0.25111
0.0093584,0.0084329,0.049776,0.085892,0.052864,0.11835,0.0096972,0.021999,0.039076,0.092375,0.05431,0.032169,0.0044853,0.007214,0.022984,0.30233,0.020594,0.02338,0.3863
0.26986,0.0056727,0.12924,0.12636,0.24384,0.15059,0.025547,0.0048599,0.026913,0.062662,0.090913,0.060058,0,0,0,0,0.30152,0.54901,0.7223
0.14309,0.0082749,0.024286,0.099202,0.1133,0.38646,0.051124,0.010547,0.081375,0.024002,0.07454,0.075983,0.027904,0.01223,0,0,0.36076,0.41545,0.79023
0.0093438,0.0093172,0.0045335,0.095869,0.10841,0.11631,0.030334,0.011704,0.019603,0.11167,0.043314,0.059866,0.01312,0.006923,0.0014544,0.52916,0.23784,0.0025589,0.5451
0.021178,0.0020887,0.10186,0.060491,0.073658,0.048594,0.01342,0.0076171,0.043276,0.071186,0.059216,0.05002,0,0,0.017477,0.69575,0.026889,0.064514,0.47014
2.9488e-07,0.057725,0.069554,0.25265,0.38195,0.15337,0.01162,0.036898,0.043502,0.078249,0.048761,0.04608,0.0076607,0,0.31207,0.28067,0.0026916,0.013463,0.55199
0.016835,0.037709,0.037036,0.42533,0.15242,0.23349,0.021078,0.0057383,0.028069,0.05245,0.059216,0.034939,0,0.0012822,0.24916,0.23603,0.065574,0.088016,0.49822
0.0038841,0.006975,0.38704,0.037461,0.26349,0.15848,0.0012685,0.0018973,0.14981,0.030187,0.038498,0.059378,0,0,0.15138,0.0040735,0.014218,0.20905,0.55191
0.0082616,0.0077323,0.33093,0.066327,0.35773,0.09997,0.012657,0.0077257,0.070434,0.044907,0.039425,0.05774,0,0,0.06286,0.014148,0.0079618,0.45115,0.59425
0.027933,0.030899,0.129,0.070977,0.099319,0.13376,0.029109,0.028184,0.040763,0.070651,0.093824,0.081762,0,0,0,0.60073,0.037468,0.39358,0.81884
0.0058053,0,0.047248,0.047269,0.12598,0.11877,0.010054,0.0031377,0.034275,0.026756,0.06945,0.12402,0,0,0,0.30064,0,0.21127,0.8626
0.22666,0.041713,0.10492,0.10663,0.17287,0.16217,0.13442,0.025763,0.041605,0.030697,0.039167,0.036724,0.0091201,0.0049931,0.0091949,0.25864,0.24412,0.037254,0.51511
0.29238,0.010732,0.089054,0.048291,0.33085,0.15142,0.24446,0.014475,0.044542,0.029315,0.045201,0.024741,0.20782,0.023601,0.089519,0.29866,0.21127,0.046628,0.56384
0.21356,0.0060254,0.01997,0.45863,0.089024,0.19078,0.042984,0.030727,0.024997,0.064714,0.053695,0.036353,0,0,0.0034939,0.15679,0.35073,0.069194,0.48566
0.038285,0.025447,0.078884,0.53134,0.13316,0.13628,0.011046,0.036284,0.050725,0.051977,0.037541,0.046755,0.0022419,0,0.026662,0.13178,0.20784,0.060551,0.50325
0.0072104,0.23312,0.40846,0.11163,0.20656,0.09814,0.010095,0.047962,0.04279,0.026709,0.055185,0.044838,0.0065377,0,0.14157,0.0058047,0.096102,0.28836,0.47122
0.0019108,0.15738,0.22396,0.086318,0.1255,0.1595,0.013122,0.11731,0.061936,0.013685,0.039409,0.040646,0.0050764,0.0019053,0.29674,0.0030011,0.092682,0.22327,0.44772
0.2901,0.064752,0.086491,0.082073,0.46082,0.21521,0.059825,0.0029489,0.036331,0.044794,0.083299,0.047991,0.012698,0.019627,0.016393,0,0.40352,0.041195,0.70747
0.29435,0.0028154,0.062171,0.12814,0.20578,0.13346,0.063244,0.0088758,0.041258,0.039149,0.096449,0.046494,0.050113,0,0.0212,0.029208,0.50545,0.065733,0.68581
0.028996,0.053769,0.37057,0.029033,0.16189,0.065869,0.045578,0.025153,0.10631,0.041077,0.059115,0.046253,0.0043407,0,0.64688,0.011348,0.13506,0.014499,0.54254
0.014615,0.024871,0.30596,0.11273,0.33712,0.20182,0.016641,0.0067098,0.076191,0.017674,0.053828,0.074403,0.0050963,0,0.58518,0.0032794,0.026477,0.072245,0.60884
0.037641,0.47434,0.044284,0.15024,0.084136,0.17406,0.012367,0.048258,0.039088,0.030058,0.03034,0.032923,0.017788,0.092648,0.010225,0.24568,0.087856,0.072447,0.3702
0.048579,0.41999,0.049649,0.26946,0.11522,0.18474,0.1143,0.047503,0.043621,0.044017,0.039339,0.040816,0.017302,0.16072,0.016809,0.099913,0.044589,0.13615,0.42538
0.012827,0.0096241,0.050137,0.035015,0.068408,0.031087,0.018043,0.0069239,0.17341,0.02886,0.020966,0.012367,0.0088092,0.0042194,0.047313,0.011345,0.17995,0.015408,0.25507
0.012086,0.069896,0.068983,0.052392,0.031464,0.068441,0.015716,0.042101,0.022322,0.023355,0.017286,0.015499,0.0063373,0.018803,0.028698,0.033636,0.2061,0.024978,0.2115
