-0.00084211,-0.011527,-0.023293,-0.039199,-0.06001,-0.08517,-0.11418,-0.14595,-0.17969,-0.21454,-0.25001,-0.28473,-0.31802,-0.34961,-0.3785,-0.40486,-0.42793,-0.44732,-0.46287,-0.47401,-0.48099,-0.48385,-0.48267,-0.47643,-0.46532,-0.44928,-0.42849,-0.40369,-0.37435,-0.34072,-0.30229,-0.25847,-0.20981,-0.15642,-0.09911,-0.027906,0.038474,0.10581,0.17548,0.24674,0.31912,0.39208,0.46503,0.53771,0.60936,0.6793,0.74652,0.80979,0.86896,0.92317,3.4937e-05,-0.0065308,-0.013535,-0.022473,-0.034111,-0.047866,-0.063954,-0.08227,-0.10264,-0.12449,-0.14838,-0.17382,-0.20046,-0.22815,-0.25632,-0.28444,-0.31246,-0.34032,-0.36788,-0.39461,-0.42006,-0.44404,-0.46644,-0.48698,-0.5051,-0.52031,-0.53246,-0.5427,-0.54873,-0.55148,-0.55017,-0.54425,-0.53383,-0.5188,-0.49968,-0.47329,-0.44609,-0.41654,-0.38442,-0.35086,-0.31618,-0.28121,-0.2463,-0.21199,-0.17876,-0.14719,-0.11737,-0.089866,-0.064468,-0.041324
-0.0014771,-0.01069,-0.0231,-0.039998,-0.06268,-0.087707,-0.1149,-0.1432,-0.17141,-0.19884,-0.22498,-0.24927,-0.2713,-0.29053,-0.30745,-0.3218,-0.33321,-0.34161,-0.3469,-0.34898,-0.3471,-0.34049,-0.32861,-0.31145,-0.28818,-0.2597,-0.22608,-0.18747,-0.14467,-0.098184,-0.048695,0.0032742,0.057306,0.11343,0.17087,0.22963,0.28921,0.34943,0.40996,0.47071,0.53093,0.59029,0.64806,0.70356,0.75661,0.80648,0.85232,0.89385,0.93051,0.96188,3.1481e-05,-0.0040095,-0.009156,-0.017008,-0.029344,-0.043939,-0.061646,-0.082003,-0.10434,-0.12784,-0.15221,-0.17688,-0.20135,-0.22519,-0.24802,-0.26962,-0.2897,-0.30831,-0.32528,-0.34106,-0.35617,-0.36991,-0.38179,-0.39143,-0.39821,-0.40269,-0.4041,-0.4023,-0.39765,-0.39004,-0.37984,-0.36724,-0.35216,-0.33505,-0.31629,-0.29621,-0.275,-0.2531,-0.23041,-0.20729,-0.18392,-0.16046,-0.13751,-0.11512,-0.09317,-0.071684,-0.050708,-0.030789,-0.011897,0.005633
-0.0012341,-0.0021046,-0.0029524,-0.0038833,-0.0049111,-0.0060604,-0.0074526,-0.0089333,-0.010575,-0.012336,-0.014156,-0.016003,-0.017857,-0.019702,-0.02149,-0.023153,-0.024752,-0.02623,-0.027482,-0.028562,-0.029444,-0.030025,-0.030381,-0.030391,-0.030144,-0.0296,-0.028752,-0.027565,-0.025989,-0.024143,-0.021844,-0.019199,-0.016279,-0.012936,-0.009352,-0.0054145,-0.0012542,0.0030915,0.0077398,0.012515,0.017397,0.022555,0.027847,0.033309,0.038817,0.044542,0.05029,0.056163,0.062044,0.067901,0.0019931,0.0054425,0.0089448,0.012695,0.016913,0.021784,0.027454,0.033739,0.041051,0.048876,0.057616,0.066973,0.076918,0.087508,0.098599,0.11035,0.12249,0.135,0.14789,0.16114,0.17471,0.18846,0.20253,0.21669,0.23097,0.24529,0.25958,0.27384,0.28799,0.3021,0.31603,0.32988,0.34358,0.35675,0.36973,0.38234,0.39463,0.40658,0.41811,0.42953,0.4406,0.45109,0.46103,0.47048,0.47957,0.48818,0.49639,0.50411,0.51127,0.51836
-0.0033529,-0.00529,-0.0074697,-0.0099379,-0.012778,-0.015937,-0.019417,-0.023295,-0.027424,-0.03185,-0.036522,-0.041301,-0.046216,-0.051188,-0.056281,-0.061312,-0.066311,-0.071371,-0.076403,-0.08149,-0.08645,-0.091127,-0.095459,-0.099608,-0.1036,-0.107,-0.10958,-0.11154,-0.11325,-0.11457,-0.11535,-0.11583,-0.11616,-0.1162,-0.11615,-0.11587,-0.11534,-0.11468,-0.11378,-0.1126,-0.11099,-0.10888,-0.10635,-0.10338,-0.099918,-0.096062,-0.092071,-0.087542,-0.082805,-0.077953,0.0021664,0.0063876,0.010644,0.015021,0.0198,0.024957,0.030633,0.0367,0.043228,0.050112,0.057311,0.064924,0.07287,0.081153,0.089839,0.099523,0.10997,0.1212,0.13322,0.14608,0.15983,0.17513,0.19173,0.20921,0.22937,0.25034,0.27069,0.29176,0.31334,0.33565,0.35884,0.38239,0.40625,0.43058,0.45544,0.48068,0.50651,0.53255,0.55866,0.58497,0.61157,0.63827,0.66489,0.6936,0.72199,0.75022,0.77837,0.80615,0.83357,0.86063
-0.0013478,0.0002726,0.0027831,0.0067991,0.012834,0.021074,0.031632,0.044483,0.059826,0.077461,0.09723,0.1191,0.14281,0.16817,0.1953,0.22369,0.25281,0.28284,0.3136,0.345,0.37672,0.4087,0.44071,0.47274,0.50488,0.53702,0.56927,0.60149,0.63373,0.66584,0.69754,0.72868,0.75889,0.78797,0.81557,0.84156,0.86572,0.88793,0.90812,0.92608,0.94171,0.95519,0.96655,0.97631,0.98431,0.99015,0.99453,0.99765,0.99971,1.0008,-0.00067146,-0.0099042,-0.021794,-0.038567,-0.060383,-0.08685,-0.11725,-0.15089,-0.18704,-0.22478,-0.2634,-0.30223,-0.34042,-0.3775,-0.41334,-0.44717,-0.47806,-0.50632,-0.53176,-0.55426,-0.57392,-0.59059,-0.60428,-0.61512,-0.62298,-0.62798,-0.62998,-0.62884,-0.62447,-0.61654,-0.60493,-0.58959,-0.57051,-0.54794,-0.52194,-0.49314,-0.46177,-0.428,-0.39262,-0.35615,-0.31918,-0.28195,-0.24497,-0.20765,-0.17127,-0.13773,-0.10596,-0.076331,-0.048991,-0.024065
-0.0012303,-0.00021481,0.0012741,0.0035736,0.007108,0.012003,0.018467,0.026728,0.036995,0.049456,0.064029,0.080961,0.10021,0.12175,0.14552,0.17142,0.1993,0.22917,0.26081,0.29439,0.32965,0.36623,0.40397,0.44249,0.48159,0.52099,0.56053,0.59994,0.63902,0.6774,0.71474,0.75068,0.78485,0.81724,0.84775,0.87593,0.90181,0.92516,0.94605,0.96452,0.98061,0.99458,1.0061,1.0155,1.023,1.0288,1.033,1.0358,1.0375,1.0383,-0.00014677,-0.008094,-0.017787,-0.0309,-0.047734,-0.067913,-0.091143,-0.11693,-0.14474,-0.17412,-0.20444,-0.23543,-0.26658,-0.29733,-0.32702,-0.35525,-0.38169,-0.40614,-0.42845,-0.44838,-0.46583,-0.48054,-0.49233,-0.50118,-0.50693,-0.50958,-0.50901,-0.50503,-0.4979,-0.48765,-0.47446,-0.4586,-0.44011,-0.41943,-0.39646,-0.3718,-0.34589,-0.31912,-0.29165,-0.26375,-0.23569,-0.20739,-0.17972,-0.1527,-0.12652,-0.10151,-0.077721,-0.055585,-0.035285,-0.016628
-0.0018797,-0.00051386,0.00080698,0.0019395,0.0032361,0.005063,0.0070087,0.010147,0.014065,0.018905,0.025016,0.032369,0.040634,0.050396,0.0618,0.074333,0.088361,0.10448,0.12237,0.14158,0.16258,0.18506,0.20898,0.23409,0.26002,0.28698,0.31458,0.3423,0.37021,0.39839,0.42688,0.45509,0.48331,0.51127,0.53919,0.56706,0.5949,0.62232,0.64983,0.67672,0.70308,0.72908,0.7542,0.77853,0.80191,0.82443,0.84569,0.86559,0.8845,0.90247,-0.00096033,-0.0054297,-0.010057,-0.015185,-0.021445,-0.028828,-0.036884,-0.046676,-0.057413,-0.069203,-0.082248,-0.09639,-0.11134,-0.12794,-0.14583,-0.1644,-0.18409,-0.2053,-0.22778,-0.25106,-0.27543,-0.30078,-0.32704,-0.35404,-0.38146,-0.40968,-0.43838,-0.46697,-0.49551,-0.524,-0.5525,-0.58029,-0.60741,-0.63393,-0.65986,-0.6849,-0.7094,-0.73286,-0.75522,-0.77676,-0.79718,-0.81622,-0.83431,-0.85151,-0.86715,-0.88202,-0.89597,-0.90825,-0.91976,-0.93075
-0.00096283,0.0015831,0.0042754,0.0074207,0.01166,0.016086,0.021207,0.027171,0.033922,0.041595,0.049996,0.059208,0.069036,0.07961,0.090708,0.10249,0.1151,0.12853,0.1427,0.15706,0.1722,0.18793,0.2041,0.22073,0.23776,0.25578,0.27476,0.2932,0.31207,0.33131,0.35107,0.37131,0.3919,0.41268,0.43375,0.455,0.47641,0.49772,0.51917,0.54057,0.56208,0.58354,0.60532,0.62644,0.64724,0.66789,0.6891,0.70922,0.72874,0.74804,-0.0011538,-0.0051166,-0.0093575,-0.014427,-0.020737,-0.028145,-0.037074,-0.047238,-0.058588,-0.071162,-0.084567,-0.098911,-0.11388,-0.12956,-0.14572,-0.16241,-0.17979,-0.1975,-0.21563,-0.23396,-0.25259,-0.27143,-0.29038,-0.30912,-0.32806,-0.34724,-0.36663,-0.38499,-0.40229,-0.41903,-0.43531,-0.45036,-0.46448,-0.4774,-0.48906,-0.49906,-0.50751,-0.51461,-0.51969,-0.52292,-0.52438,-0.52405,-0.52138,-0.51725,-0.51151,-0.504,-0.49444,-0.48388,-0.47228,-0.46038
-0.00010305,0.0072263,0.017731,0.033092,0.053892,0.079797,0.11043,0.1455,0.18347,0.22439,0.26691,0.3109,0.35497,0.39922,0.44181,0.48329,0.52348,0.56143,0.59745,0.63143,0.66332,0.69307,0.72067,0.74624,0.76986,0.79159,0.81165,0.83024,0.84711,0.86258,0.87681,0.88996,0.90211,0.91331,0.92376,0.93357,0.94266,0.95095,0.95847,0.96517,0.97111,0.97615,0.98039,0.9839,0.98676,0.98903,0.99077,0.992,0.9929,0.99357,0.00018972,0.0019127,0.0043326,0.0079425,0.01278,0.018826,0.025947,0.034017,0.042703,0.052038,0.061627,0.071597,0.081489,0.091399,0.1009,0.11015,0.11921,0.12774,0.13586,0.14345,0.15046,0.15685,0.16258,0.16768,0.1721,0.17588,0.17893,0.18123,0.18277,0.18354,0.18344,0.1824,0.1803,0.17707,0.1726,0.16682,0.15984,0.1517,0.14258,0.13245,0.12143,0.10992,0.097979,0.085938,0.073989,0.062314,0.051133,0.040595,0.030773,0.021686
-0.00023072,0.0084436,0.022105,0.043098,0.07147,0.10651,0.14696,0.19152,0.23885,0.2876,0.33677,0.38553,0.43351,0.48017,0.52527,0.56841,0.60942,0.64831,0.6851,0.71972,0.75228,0.78315,0.81267,0.84082,0.86771,0.89333,0.91772,0.94085,0.96256,0.98292,1.0018,1.019,1.0346,1.0484,1.0605,1.0709,1.0792,1.0858,1.0904,1.0928,1.093,1.0914,1.0881,1.0836,1.078,1.0717,1.0647,1.0572,1.0487,1.0414,8.5482e-05,-0.001443,-0.0029336,-0.0044113,-0.0057607,-0.0067525,-0.007244,-0.0070042,-0.005908,-0.0036691,-0.00029326,0.004324,0.010153,0.017205,0.025395,0.034665,0.044875,0.056116,0.068571,0.081941,0.096011,0.11053,0.12513,0.13967,0.15387,0.16746,0.18009,0.19133,0.2009,0.20852,0.21401,0.21726,0.21823,0.2172,0.21426,0.20947,0.20289,0.19477,0.18495,0.1732,0.16004,0.1459,0.13111,0.11582,0.10124,0.087204,0.074048,0.061795,0.049588,0.039821
-0.00076328,-0.0069841,-0.014571,-0.025392,-0.038367,-0.053588,-0.070661,-0.088777,-0.10701,-0.1246,-0.14099,-0.15558,-0.16768,-0.17676,-0.18275,-0.18541,-0.18505,-0.18171,-0.17565,-0.16696,-0.15538,-0.1397,-0.11909,-0.094001,-0.064103,-0.028914,0.012485,0.059358,0.11146,0.16701,0.22573,0.28649,0.34822,0.40976,0.47015,0.52872,0.58452,0.63675,0.68558,0.73121,0.77302,0.81104,0.84549,0.87619,0.90336,0.92717,0.94817,0.96685,0.98289,0.99721,-0.00099782,0.015678,0.037183,0.068733,0.10978,0.15974,0.21762,0.28143,0.34985,0.42069,0.49279,0.5642,0.63312,0.69827,0.75869,0.81408,0.86401,0.9082,0.94669,0.9797,1.0069,1.0283,1.0428,1.0507,1.0517,1.0453,1.0306,1.0066,0.97427,0.93437,0.88795,0.83604,0.77917,0.71844,0.65555,0.59128,0.52718,0.46417,0.40297,0.34403,0.28851,0.23647,0.18832,0.14452,0.10525,0.070121,0.039178,0.011827,-0.012273,-0.033031
-0.00065567,-0.0025255,-0.0055139,-0.0096119,-0.014588,-0.01992,-0.025137,-0.029887,-0.033876,-0.037096,-0.039153,-0.040136,-0.040134,-0.039047,-0.036866,-0.03342,-0.028933,-0.023222,-0.016308,-0.0081381,0.0017987,0.013927,0.028099,0.044517,0.063347,0.084771,0.10894,0.13515,0.16383,0.19483,0.22789,0.26291,0.29985,0.33821,0.37804,0.4189,0.46017,0.50189,0.54336,0.58439,0.6245,0.66383,0.70224,0.73981,0.77639,0.81154,0.84501,0.8767,0.90665,0.93438,-0.00084992,0.0095874,0.023867,0.044634,0.07222,0.10616,0.14502,0.18781,0.2336,0.28136,0.32972,0.37784,0.42453,0.46912,0.51113,0.55015,0.58607,0.61862,0.64767,0.67334,0.69537,0.71302,0.72646,0.73531,0.73923,0.73791,0.73112,0.71874,0.70079,0.67767,0.64985,0.61804,0.5828,0.54487,0.50488,0.46352,0.42121,0.37837,0.33574,0.29398,0.25364,0.21528,0.17908,0.14495,0.11327,0.083993,0.057434,0.033418,0.012196,-0.0063466
-0.00039242,0.0027248,0.0062385,0.010539,0.016056,0.022697,0.030499,0.039621,0.049904,0.061518,0.073978,0.087202,0.10138,0.11628,0.13175,0.14778,0.16407,0.18058,0.19725,0.21392,0.23053,0.24694,0.26313,0.27909,0.29474,0.31009,0.32517,0.33992,0.3544,0.36854,0.38243,0.396,0.40942,0.42299,0.43632,0.44906,0.46143,0.47381,0.48634,0.49903,0.51204,0.5252,0.53845,0.55189,0.56602,0.58009,0.59346,0.60828,0.6227,0.63636,0.00050981,0.0042377,0.0083551,0.013218,0.019316,0.026521,0.034837,0.044364,0.05497,0.066793,0.079263,0.092131,0.10565,0.11965,0.13394,0.14845,0.16309,0.1777,0.19222,0.20654,0.22048,0.23395,0.24696,0.25935,0.27116,0.28232,0.29291,0.30291,0.31222,0.32094,0.32902,0.33631,0.34309,0.34923,0.35468,0.35926,0.363,0.36589,0.36799,0.36913,0.36934,0.36883,0.36734,0.36508,0.3616,0.35752,0.35335,0.34734,0.34109,0.33508
-0.0011662,0.00077763,0.0030527,0.0060473,0.0099667,0.014761,0.020505,0.027018,0.034078,0.041761,0.050042,0.058845,0.067897,0.077346,0.087437,0.097463,0.1073,0.11728,0.12748,0.13782,0.14824,0.15909,0.17029,0.18199,0.1941,0.20671,0.21981,0.23343,0.24772,0.26265,0.27842,0.29513,0.31272,0.33113,0.35045,0.37059,0.39139,0.4131,0.43553,0.45829,0.48151,0.50505,0.52889,0.55295,0.57702,0.60101,0.62486,0.64835,0.6713,0.69368,0.00083531,0.0075748,0.01528,0.024829,0.036596,0.050405,0.066452,0.08423,0.10331,0.12367,0.14502,0.16723,0.18954,0.21213,0.23521,0.25763,0.27911,0.29996,0.32008,0.33926,0.35749,0.37469,0.39075,0.40551,0.41889,0.43083,0.44145,0.45074,0.45853,0.4648,0.46953,0.47247,0.47368,0.47311,0.47065,0.46658,0.46092,0.45385,0.44525,0.43503,0.42326,0.41019,0.39593,0.3807,0.36487,0.34835,0.33169,0.31488,0.29833,0.28229
-0.00056432,0.0041559,0.0095841,0.016751,0.026072,0.038014,0.052615,0.069893,0.089422,0.11166,0.1357,0.16217,0.19037,0.22019,0.25173,0.28437,0.31858,0.35347,0.38916,0.42556,0.46266,0.49995,0.53726,0.57465,0.61173,0.64837,0.68438,0.71971,0.75439,0.78824,0.82116,0.85274,0.88288,0.91166,0.93881,0.96386,0.98698,1.0089,1.0289,1.046,1.0596,1.071,1.0803,1.0877,1.0935,1.098,1.1013,1.1035,1.1046,1.1053,0.0010988,0.0095778,0.018973,0.031152,0.046228,0.064662,0.085897,0.10989,0.13589,0.16406,0.19364,0.22478,0.25702,0.28996,0.32387,0.35802,0.39238,0.42648,0.46005,0.49287,0.52461,0.55472,0.58319,0.60991,0.63436,0.65652,0.67618,0.6931,0.70706,0.71767,0.72488,0.72843,0.72848,0.7249,0.7175,0.70597,0.69063,0.67027,0.64588,0.6182,0.58731,0.55424,0.51896,0.48221,0.44413,0.4053,0.36639,0.3278,0.29007,0.2535
-0.0011106,0.0058764,0.014977,0.027882,0.045024,0.066341,0.091387,0.11999,0.15134,0.18502,0.22041,0.25728,0.29529,0.33381,0.37275,0.41178,0.4508,0.48954,0.52791,0.56599,0.60353,0.64045,0.6772,0.71275,0.74751,0.78139,0.81436,0.84613,0.87607,0.90394,0.92961,0.95331,0.97511,0.99509,1.0132,1.0296,1.044,1.0564,1.0666,1.0743,1.0795,1.0821,1.0821,1.0796,1.0748,1.0679,1.0595,1.0501,1.0402,1.0304,0.00060265,0.0089716,0.018785,0.03206,0.049566,0.07095,0.095514,0.12276,0.15189,0.18249,0.21395,0.24591,0.27775,0.30924,0.34014,0.37017,0.39955,0.42789,0.45507,0.48094,0.50534,0.52815,0.54983,0.56857,0.58497,0.59848,0.60863,0.61548,0.61878,0.6191,0.61669,0.61137,0.60285,0.59092,0.57486,0.55454,0.5301,0.50224,0.47179,0.43941,0.40546,0.3703,0.33434,0.29798,0.2615,0.22527,0.18962,0.15513,0.12234,0.091793
